** CONVERTED FROM s03_d1.EDF using edfapi 4.0 MacOS X Jul  7 2014 on Sun Jan 14 10:43:31 2018
** DATE: Fri Dec  1 22:29:34 2017
** TYPE: EDF_FILE BINARY EVENT SAMPLE TAGGED
** VERSION: EYELINK II 1
** SOURCE: EYELINK CL
** EYELINK II CL v4.56 Aug 18 2010
** CAMERA: EyeLink CL Version 1.4 Sensor=BJF
** SERIAL NUMBER: CL1-AAE40
** CAMERA_CONFIG: AAE40140.SCD
**

MSG	1941757 RECCFG CR 500 2 1 R
MSG	1941757 ELCLCFG MTABLER
MSG	1941757 GAZE_COORDS 0.00 0.00 1919.00 1079.00
MSG	1941757 THRESHOLDS R 82 217
MSG	1941757 ELCL_PROC ELLIPSE  (5)
MSG	1941757 ELCL_EFIT_PARAMS 1.01 4.00  0.15 0.05  0.65 0.65  0.00 0.00 0.30
MSG	1941758 !MODE RECORD CR 500 2 1 R
START	1941759 	RIGHT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	DIAMETER
EVENTS	GAZE	RIGHT	RATE	 500.00	TRACKING	CR	FILTER	2
SAMPLES	GAZE	RIGHT	RATE	 500.00	TRACKING	CR	FILTER	2
INPUT	1941759	127
1941759	   .	   .	    0.0	...
SSACC R  1941761
SBLINK R 1941761
1942473	   .	   .	    0.0	...
1942475	   .	   .	    0.0	...
1942477	   .	   .	    0.0	...
1942479	   .	   .	    0.0	...
1942481	   .	   .	    0.0	...
1942483	   .	   .	    0.0	...
1942485	   .	   .	    0.0	...
1942487	   .	   .	    0.0	...
1942489	   .	   .	    0.0	...
1942491	   .	   .	    0.0	...
1942493	   .	   .	    0.0	...
1942495	   .	   .	    0.0	...
1942497	   .	   .	    0.0	...
1942499	   .	   .	    0.0	...
1942501	   .	   .	    0.0	...
1942503	   .	   .	    0.0	...
1942505	   .	   .	    0.0	...
1942507	   .	   .	    0.0	...
1942509	   .	   .	    0.0	...
1942511	   .	   .	    0.0	...
1942513	   .	   .	    0.0	...
1942515	   .	   .	    0.0	...
1942517	   .	   .	    0.0	...
1942519	   .	   .	    0.0	...
1942521	   .	   .	    0.0	...
1942523	   .	   .	    0.0	...
1942525	   .	   .	    0.0	...
1942527	   .	   .	    0.0	...
1942529	   .	   .	    0.0	...
1942531	   .	   .	    0.0	...
1942533	   .	   .	    0.0	...
1942535	   .	   .	    0.0	...
1942537	   .	   .	    0.0	...
1942539	   .	   .	    0.0	...
1942541	   .	   .	    0.0	...
1942543	   .	   .	    0.0	...
1942545	   .	   .	    0.0	...
1942547	   .	   .	    0.0	...
1942549	   .	   .	    0.0	...
1942551	   .	   .	    0.0	...
1942553	   .	   .	    0.0	...
1942555	   .	   .	    0.0	...
1942557	   .	   .	    0.0	...
1942559	   .	   .	    0.0	...
1942561	   .	   .	    0.0	...
1942563	   .	   .	    0.0	...
1942565	   .	   .	    0.0	...
1942567	   .	   .	    0.0	...
1942569	   .	   .	    0.0	...
1942571	   .	   .	    0.0	...
1942573	   .	   .	    0.0	...
1942575	   .	   .	    0.0	...
1942577	   .	   .	    0.0	...
1942579	   .	   .	    0.0	...
1942581	   .	   .	    0.0	...
1942583	   .	   .	    0.0	...
1942585	   .	   .	    0.0	...
1942587	   .	   .	    0.0	...
1942589	   .	   .	    0.0	...
1942591	   .	   .	    0.0	...
1942593	   .	   .	    0.0	...
1942595	   .	   .	    0.0	...
1942597	   .	   .	    0.0	...
1942599	   .	   .	    0.0	...
1942601	   .	   .	    0.0	...
1942603	   .	   .	    0.0	...
1942605	   .	   .	    0.0	...
1942607	   .	   .	    0.0	...
1942609	   .	   .	    0.0	...
1942611	   .	   .	    0.0	...
1942613	   .	   .	    0.0	...
1942615	   .	   .	    0.0	...
1942617	   .	   .	    0.0	...
1942619	   .	   .	    0.0	...
1942621	   .	   .	    0.0	...
1942623	   .	   .	    0.0	...
1942625	   .	   .	    0.0	...
1942627	   .	   .	    0.0	...
1942629	   .	   .	    0.0	...
1942631	   .	   .	    0.0	...
1942633	   .	   .	    0.0	...
1942635	   .	   .	    0.0	...
1942637	   .	   .	    0.0	...
1942639	   .	   .	    0.0	...
1942641	   .	   .	    0.0	...
1942643	   .	   .	    0.0	...
1942645	   .	   .	    0.0	...
1942647	   .	   .	    0.0	...
1942649	   .	   .	    0.0	...
1942651	   .	   .	    0.0	...
1942653	   .	   .	    0.0	...
1942655	   .	   .	    0.0	...
1942657	   .	   .	    0.0	...
1942659	   .	   .	    0.0	...
1942661	   .	   .	    0.0	...
1942663	   .	   .	    0.0	...
1942665	   .	   .	    0.0	...
1942667	   .	   .	    0.0	...
1942669	   .	   .	    0.0	...
1942671	   .	   .	    0.0	...
1942673	   .	   .	    0.0	...
1942675	   .	   .	    0.0	...
1942677	   .	   .	    0.0	...
1942679	   .	   .	    0.0	...
1942681	   .	   .	    0.0	...
1942683	   .	   .	    0.0	...
1942685	   .	   .	    0.0	...
1942687	   .	   .	    0.0	...
1942689	   .	   .	    0.0	...
1942691	   .	   .	    0.0	...
1942693	   .	   .	    0.0	...
1942695	   .	   .	    0.0	...
1942697	   .	   .	    0.0	...
1942699	   .	   .	    0.0	...
1942701	   .	   .	    0.0	...
1942703	   .	   .	    0.0	...
1942705	   .	   .	    0.0	...
1942707	   .	   .	    0.0	...
1942709	   .	   .	    0.0	...
1942711	   .	   .	    0.0	...
1942713	   .	   .	    0.0	...
1942715	   .	   .	    0.0	...
1942717	   .	   .	    0.0	...
1942719	   .	   .	    0.0	...
1942721	   .	   .	    0.0	...
1942723	   .	   .	    0.0	...
1942725	   .	   .	    0.0	...
1942727	   .	   .	    0.0	...
1942729	   .	   .	    0.0	...
1942731	   .	   .	    0.0	...
1942733	   .	   .	    0.0	...
1942735	   .	   .	    0.0	...
1942737	   .	   .	    0.0	...
1942739	   .	   .	    0.0	...
1942741	   .	   .	    0.0	...
1942743	   .	   .	    0.0	...
1942745	   .	   .	    0.0	...
1942747	   .	   .	    0.0	...
1942749	   .	   .	    0.0	...
1942751	   .	   .	    0.0	...
1942753	   .	   .	    0.0	...
1942755	   .	   .	    0.0	...
1942757	   .	   .	    0.0	...
1942759	   .	   .	    0.0	...
1942761	   .	   .	    0.0	...
1942763	   .	   .	    0.0	...
1942765	   .	   .	    0.0	...
1942767	   .	   .	    0.0	...
1942769	   .	   .	    0.0	...
1942771	   .	   .	    0.0	...
1942773	   .	   .	    0.0	...
1942775	   .	   .	    0.0	...
1942777	   .	   .	    0.0	...
1942779	   .	   .	    0.0	...
1942781	   .	   .	    0.0	...
1942783	   .	   .	    0.0	...
1942785	   .	   .	    0.0	...
1942787	   .	   .	    0.0	...
1942789	   .	   .	    0.0	...
1942791	   .	   .	    0.0	...
1942793	   .	   .	    0.0	...
1942795	   .	   .	    0.0	...
1942797	   .	   .	    0.0	...
1942799	   .	   .	    0.0	...
1942801	   .	   .	    0.0	...
1942803	   .	   .	    0.0	...
1942805	   .	   .	    0.0	...
1942807	   .	   .	    0.0	...
1942809	   .	   .	    0.0	...
1942811	   .	   .	    0.0	...
1942813	   .	   .	    0.0	...
1942815	   .	   .	    0.0	...
1942817	   .	   .	    0.0	...
1942819	   .	   .	    0.0	...
1942821	   .	   .	    0.0	...
1942823	   .	   .	    0.0	...
1942825	   .	   .	    0.0	...
1942827	   .	   .	    0.0	...
1942829	   .	   .	    0.0	...
1942831	   .	   .	    0.0	...
1942833	   .	   .	    0.0	...
1942835	   .	   .	    0.0	...
1942837	   .	   .	    0.0	...
1942839	   .	   .	    0.0	...
1942841	   .	   .	    0.0	...
1942843	   .	   .	    0.0	...
1942845	   .	   .	    0.0	...
1942847	   .	   .	    0.0	...
1942849	   .	   .	    0.0	...
1942851	   .	   .	    0.0	...
1942853	   .	   .	    0.0	...
1942855	   .	   .	    0.0	...
1942857	   .	   .	    0.0	...
1942859	   .	   .	    0.0	...
1942861	   .	   .	    0.0	...
1942863	   .	   .	    0.0	...
1942865	   .	   .	    0.0	...
1942867	   .	   .	    0.0	...
1942869	   .	   .	    0.0	...
1942871	   .	   .	    0.0	...
1942873	   .	   .	    0.0	...
1942875	   .	   .	    0.0	...
1942877	   .	   .	    0.0	...
1942879	   .	   .	    0.0	...
1942881	   .	   .	    0.0	...
1942883	   .	   .	    0.0	...
1942885	   .	   .	    0.0	...
1942887	   .	   .	    0.0	...
1942889	   .	   .	    0.0	...
1942891	   .	   .	    0.0	...
1942893	   .	   .	    0.0	...
1942895	   .	   .	    0.0	...
1942897	   .	   .	    0.0	...
1942899	   .	   .	    0.0	...
1942901	   .	   .	    0.0	...
1942903	   .	   .	    0.0	...
1942905	   .	   .	    0.0	...
1942907	   .	   .	    0.0	...
1942909	   .	   .	    0.0	...
1942911	   .	   .	    0.0	...
1942913	   .	   .	    0.0	...
1942915	   .	   .	    0.0	...
1942917	   .	   .	    0.0	...
1942919	   .	   .	    0.0	...
1942921	   .	   .	    0.0	...
1942923	   .	   .	    0.0	...
1942925	   .	   .	    0.0	...
1942927	   .	   .	    0.0	...
1942929	   .	   .	    0.0	...
1942931	   .	   .	    0.0	...
1942933	   .	   .	    0.0	...
1942935	   .	   .	    0.0	...
1942937	   .	   .	    0.0	...
1942939	   .	   .	    0.0	...
1942941	   .	   .	    0.0	...
