** CONVERTED FROM s45_d2.EDF using edfapi 4.0 MacOS X Jul  7 2014 on Sun Jan 14 10:46:51 2018
** DATE: Sat Jan 13 14:17:31 2018
** TYPE: EDF_FILE BINARY EVENT SAMPLE TAGGED
** VERSION: EYELINK II 1
** SOURCE: EYELINK CL
** EYELINK II CL v4.56 Aug 18 2010
** CAMERA: EyeLink CL Version 1.4 Sensor=BJF
** SERIAL NUMBER: CL1-AAE40
** CAMERA_CONFIG: AAE40140.SCD
**

MSG	3533982 DRIFTCORRECT R RIGHT at 960,540  OFFSET 4.03 deg.  161.3,-30.0 pix.
INPUT	3688009	127
MSG	3688018 RECCFG CR 500 2 1 R
MSG	3688018 ELCLCFG MTABLER
MSG	3688018 GAZE_COORDS 0.00 0.00 1919.00 1079.00
MSG	3688018 THRESHOLDS R 91 237
MSG	3688018 ELCL_PROC ELLIPSE  (5)
MSG	3688018 ELCL_EFIT_PARAMS 1.01 4.00  0.15 0.05  0.65 0.65  0.00 0.00 0.30
START	3688019 	RIGHT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	DIAMETER
EVENTS	GAZE	RIGHT	RATE	 500.00	TRACKING	CR	FILTER	2
SAMPLES	GAZE	RIGHT	RATE	 500.00	TRACKING	CR	FILTER	2
MSG	3688019 !MODE RECORD CR 500 2 1 R
3688801	 1106.1	  479.1	 6272.0	...
3688803	 1105.9	  479.8	 6263.0	...
3688805	 1105.7	  480.6	 6254.0	...
3688807	 1105.7	  480.6	 6248.0	...
3688809	 1105.7	  480.6	 6243.0	...
3688811	 1105.7	  480.6	 6236.0	...
3688813	 1105.4	  480.9	 6228.0	...
3688815	 1104.8	  481.2	 6220.0	...
3688817	 1104.3	  481.4	 6216.0	...
3688819	 1104.0	  481.3	 6214.0	...
3688821	 1104.0	  481.2	 6210.0	...
3688823	 1104.1	  481.1	 6202.0	...
3688825	 1103.9	  481.1	 6191.0	...
3688827	 1103.8	  481.2	 6182.0	...
3688829	 1103.6	  481.6	 6172.0	...
3688831	 1103.6	  482.0	 6164.0	...
3688833	 1103.5	  481.8	 6154.0	...
3688835	 1103.2	  481.3	 6148.0	...
3688837	 1102.9	  480.9	 6141.0	...
3688839	 1102.6	  481.0	 6135.0	...
3688841	 1102.2	  481.3	 6127.0	...
3688843	 1101.7	  481.6	 6121.0	...
EFIX R   3688639	3688843	206	 1106.9	  480.8	   6469
SSACC R  3688845
3688845	 1101.2	  480.2	 6116.0	...
3688847	 1100.4	  478.0	 6112.0	...
3688849	 1098.5	  473.8	 6105.0	...
3688851	 1094.2	  471.1	 6094.0	...
3688853	 1088.4	  468.1	 6087.0	...
